time,temperature_2m_max(c),temperature_2m_min(c),temperature_2m_mean,precipitation_sum(mm),rain_sum(mm),snowfall_sum(cm),wind_speed_10m_max(km/h),wind_gusts_10m_max(km/h),wind_direction_10m_dominant
29-01-2000,-12.3,-20.1,-16.8,0,0,0,20.4,30.6,325
30-01-2000,-13.7,-24.3,-19.2,0,0,0,21.7,33.8,319
31-01-2000,-15.7,-28.7,-22.9,0,0,0,14.4,23.4,228
01-02-2000,-16.8,-28.3,-22.4,0,0,0,14.5,22,205
02-02-2000,-13.6,-25.5,-20,0,0,0,13,21.6,210
03-02-2000,-12.1,-22.6,-18.7,0,0,0,14,19.8,218
04-02-2000,-10.9,-22.1,-16.7,0,0,0,9.1,12.2,105
05-02-2000,-8.3,-20.4,-11.5,0,0,0.49,19.1,28.8,358
06-02-2000,-10.1,-15.3,-11.8,0,0,0,23.1,36.4,348
07-02-2000,-9.7,-17.3,-13.6,0,0,0.14,27,40,338
08-02-2000,-11.7,-21.1,-17.5,0,0,0,23.6,36.4,297
09-02-2000,-11.5,-21.2,-17.5,0,0,0,15.3,22.7,209
10-02-2000,-7.7,-19.6,-12.5,0,0,0,14.7,24.1,236
11-02-2000,-6,-14.8,-9.4,0,0,0,26,38.9,248
12-02-2000,-8.6,-16.6,-12.9,0,0,0,20.8,34.6,19
13-02-2000,-8.1,-20.6,-14,0,0,0,17.3,27.7,353
14-02-2000,-8.6,-19.3,-14.1,0,0,0,23.8,36,311
15-02-2000,-8.4,-19.5,-13.6,0,0,0,23.8,38.5,306
16-02-2000,-8.7,-20.1,-15.3,0,0,0,16,23.8,280
17-02-2000,-8.9,-21.3,-15.8,0,0,0,16.3,27.7,273
18-02-2000,-8.6,-18.9,-13,0,0,0.14,10.4,18,198
19-02-2000,-4.7,-17.3,-10.8,0,0,0,25.4,39.2,329
20-02-2000,-6.8,-18,-13.4,0,0,0,17.6,29.2,309
21-02-2000,-5.6,-18.6,-12.8,0,0,0,15.9,25.9,281
22-02-2000,-5.2,-15.8,-10.8,0,0,0,17.2,26.3,270
23-02-2000,-4.6,-17.5,-11.5,0,0,0,24.6,37.4,311
24-02-2000,-5.3,-17.2,-12,0,0,0,16.3,25.6,234
25-02-2000,-1.4,-15.2,-5.7,0,0,0,19.5,32.8,223
26-02-2000,-2.3,-17.1,-9.4,0,0,0,20.5,36.7,302
27-02-2000,-4.8,-21.3,-12.7,0.1,0,0.21,19.6,37.4,348
28-02-2000,-6.6,-18.4,-11.5,0,0,0,21.8,36.4,214
29-02-2000,1.1,-10.4,-4.5,0,0,0,18.7,31.3,198
01-03-2000,4.8,-6.1,-1.4,0,0,0,20.3,34.2,201
02-03-2000,7.2,-3.8,3.1,0.5,0.5,0,31.4,65.2,202
03-03-2000,9.3,-6.6,0.8,0,0,0,22.8,44.3,252
04-03-2000,3.1,-9.6,-3.5,0,0,0,29,54.4,290
05-03-2000,7.1,-9.1,-0.5,0,0,0,33.1,61.2,246
06-03-2000,-1.3,-11.8,-6.1,0,0,0,34,63,305
07-03-2000,-3.8,-12.2,-8.6,0,0,0,20.9,42.1,296
08-03-2000,-2,-13.3,-7.4,0,0,0,29.6,55.4,321
09-03-2000,0.8,-9.9,-5.1,0,0,0,14.4,26.3,240
10-03-2000,6.6,-6.2,-0.2,0,0,0,21.5,41,253
11-03-2000,6.4,-5.4,-0.3,0,0,0,19.7,33.8,300
12-03-2000,5,-7.4,-1,0,0,0,20.8,41,316
13-03-2000,3.8,-7.2,-1.8,0,0,0,17.4,32.8,320
14-03-2000,6.2,-2.7,1.7,2.8,0,1.96,15.4,26.6,191
15-03-2000,3.1,-5.3,-0.9,1.1,0.2,0.63,12.2,25.9,357
16-03-2000,8.8,-4,1.4,0,0,0,15.5,31,213
17-03-2000,12.2,-1.9,4.4,0,0,0,20.7,41.8,236
18-03-2000,3.4,-5.2,-0.9,2.6,0.1,1.89,25.5,51.8,3
19-03-2000,6.8,-2.7,1.4,0,0,0,21,36.7,204
20-03-2000,10.6,-1.7,4.1,0,0,0,24,47.9,210
21-03-2000,8.5,-3.6,1.8,0,0,0,18,36.4,52
22-03-2000,11,-0.5,4.9,2.1,2.1,0,37.1,70.9,214
23-03-2000,8,-2.9,3,0,0,0,35.8,64.8,303
24-03-2000,4.5,-3.7,-0.1,0.1,0,0.14,22.9,45.4,309
25-03-2000,5.2,-5.8,-0.4,0,0,0,27,51.8,328
26-03-2000,8.6,0.5,4.1,0,0,0,17.6,32.8,142
27-03-2000,12.3,0.6,6.3,1.3,1,0.42,32.5,58,332
28-03-2000,7.5,-2.6,2.7,0,0,0,36,65.9,355
29-03-2000,8.7,-2.6,3.5,0,0,0,15.6,29.5,266
30-03-2000,11.5,-1,5.3,0.2,0.2,0,21.9,38.5,269
31-03-2000,11.3,-1.3,5,0,0,0,26.1,47.2,307
01-04-2000,10,-3.4,3.8,0,0,0,14.8,31.3,38
02-04-2000,11.9,0.9,6.1,0,0,0,21,36,188
03-04-2000,15.4,5.1,10.1,0,0,0,41.4,75.6,200
04-04-2000,13.4,1,7.2,0,0,0,23,49.3,302
05-04-2000,9.8,1.2,4.9,0.1,0.1,0,32.4,57.2,236
06-04-2000,13.2,1.6,7.1,0,0,0,44.5,82.1,239
07-04-2000,9.5,-3.5,3.5,0,0,0,34.5,67.3,298
08-04-2000,14.8,4,9.5,0.7,0.7,0,42.9,78.1,201
09-04-2000,5.4,-4.3,-0.9,9.1,3,4.27,25.1,43.9,305
10-04-2000,8.3,-3.3,2.4,0,0,0,24.8,47.5,281
11-04-2000,12.7,1.6,6.5,0,0,0,13.9,25.2,77
12-04-2000,14.8,3.9,8.7,0,0,0,21.7,38.5,346
13-04-2000,13.9,2.6,8.1,0,0,0,22.7,43.2,324
14-04-2000,14,0.1,6.9,0,0,0,20.6,40.3,315
15-04-2000,14.7,-1.1,7.3,0,0,0,16.9,32.8,351
16-04-2000,14.7,4.1,8.9,0,0,0,11,25.6,134
17-04-2000,18.4,4.4,11.8,0,0,0,12.7,31,227
18-04-2000,19.5,6.2,12.5,0,0,0,16.3,28.8,63
19-04-2000,17.8,9.9,13.3,0.8,0.8,0,23.8,43.6,184
20-04-2000,12.6,8,10.1,11.3,11.3,0,39.1,69.5,193
21-04-2000,16.2,6.5,11.5,0,0,0,28.1,51.1,271
22-04-2000,13.2,6.4,8.9,1.1,1.1,0,26.6,51.1,296
23-04-2000,14.4,3.2,8.5,0.3,0.3,0,20.9,43.2,300
24-04-2000,18.2,8.3,12.8,1.5,1.5,0,21.6,38.5,201
25-04-2000,17.9,8.1,12.3,4.1,4.1,0,24.6,48.2,42
26-04-2000,15.5,8.1,11.4,0,0,0,32.6,59.8,11
27-04-2000,15.4,4.2,10.7,0,0,0,19.2,38.9,4
28-04-2000,20.7,11.4,15.2,0,0,0,26.9,49.7,181
29-04-2000,21.4,6,12.8,10.7,10.7,0,33.3,68,212
30-04-2000,18.5,5.7,12.3,0,0,0,18.9,40.3,287
01-05-2000,18,6.5,12.7,0,0,0,23.2,42.5,13
02-05-2000,20.5,11.2,15.3,0,0,0,22.8,39.6,182
03-05-2000,22.4,9.5,15.5,0,0,0,23.8,44.6,225
04-05-2000,24.5,6.5,15.8,0.2,0.2,0,31.2,57.2,260
05-05-2000,15.4,4,10.1,0,0,0,30.3,56.2,0
06-05-2000,21.1,8,14.5,0,0,0,11.5,26.3,180
07-05-2000,27.2,12.5,19.5,0,0,0,29.3,52.6,224
08-05-2000,21.2,11.1,15.9,0,0,0,28.8,52.6,20
09-05-2000,19.2,10.9,14.4,8.2,8.2,0,15.5,28.1,44
10-05-2000,15.8,10.5,12.6,15.1,15.1,0,21.4,32,5
11-05-2000,18.8,7.5,12.6,0.6,0.6,0,23.6,42.8,49
12-05-2000,23.1,8.4,16,0,0,0,15.5,34.9,122
13-05-2000,23.2,11,16.5,0.1,0.1,0,11.8,33.8,88
14-05-2000,23.1,12,17,3.2,3.2,0,9,24.1,102
15-05-2000,20.1,9.8,15.5,0.3,0.3,0,13.8,29.9,298
16-05-2000,23.4,11.2,17.6,0,0,0,11.3,23.4,236
17-05-2000,25.7,14.1,19.6,0.4,0.4,0,26.8,49,198
18-05-2000,19.1,12.7,15.4,6.7,6.7,0,28.7,55.4,180
19-05-2000,16.6,10.1,13.3,2.1,2.1,0,15.4,24.8,5
20-05-2000,19.7,12.6,15.6,16.8,16.8,0,13,32,184
21-05-2000,20.9,12,15.4,1,1,0,21.7,40.3,261
22-05-2000,26.4,15.2,20.5,0.1,0.1,0,28.7,51.5,207
23-05-2000,25.7,15.7,20.2,0,0,0,21.6,40.3,149
24-05-2000,29.6,20.8,24.6,0,0,0,33.2,61.6,199
25-05-2000,30.3,16.4,23.2,1.5,1.5,0,26,51.8,360
26-05-2000,24,13.4,19.2,0.7,0.7,0,22.1,39.2,9
27-05-2000,21.5,12.8,17.4,0,0,0,16.9,36.4,353
28-05-2000,28.5,16.8,22.1,0,0,0,22.8,38.5,233
29-05-2000,32.4,18.7,24.6,0,0,0,31.4,54.7,208
30-05-2000,27.2,14.7,20.7,0.8,0.8,0,34.7,67,201
31-05-2000,24.3,14.5,18.9,1.4,1.4,0,18,37.4,187
01-06-2000,25.8,16,21,0,0,0,7.9,20.2,224
02-06-2000,28.6,16.9,22.8,0.6,0.6,0,7,22.7,108
03-06-2000,29.9,15.2,23.3,0,0,0,9.4,20.9,175
04-06-2000,32.2,19.1,25.6,0,0,0,23.5,44.6,206
05-06-2000,32.5,18.6,25.3,0,0,0,25.7,54.4,203
06-06-2000,30.8,20.9,25.3,0.5,0.5,0,21.9,36,76
07-06-2000,25.8,12,18.1,0,0,0,20.8,40,339
08-06-2000,23,11.7,17.2,0,0,0,24.6,45,28
09-06-2000,25.9,13.2,19.8,0,0,0,14.4,31.3,334
10-06-2000,28.4,14.2,22.3,0,0,0,10.9,28.8,221
11-06-2000,29.1,18.3,23.5,0,0,0,9,22,69
12-06-2000,31.1,20.1,25.6,0,0,0,18.6,35.3,219
13-06-2000,33,16.6,25.2,0,0,0,25,46.1,5
14-06-2000,29.6,20.5,24.9,0,0,0,17.7,37.1,154
15-06-2000,33.3,19.6,26.6,0,0,0,15,38.9,32
16-06-2000,32.5,20.2,26.4,0.1,0.1,0,12,27.4,37
17-06-2000,33.6,18.3,26.6,0,0,0,14.6,29.9,23
18-06-2000,35.2,22.3,29.2,0,0,0,18,36,209
19-06-2000,34.6,21.5,28.3,0,0,0,13.4,26.6,79
20-06-2000,34.5,22.4,28.1,0,0,0,13.6,27.7,146
21-06-2000,33.4,21.4,27.3,0.6,0.6,0,17.2,35.3,199
22-06-2000,33.5,21.6,27.4,0,0,0,21.7,44.3,201
23-06-2000,31.5,22.1,26.8,0,0,0,26.3,50.8,197
24-06-2000,26.8,15.4,20.3,5.1,5.1,0,23.4,50.4,251
25-06-2000,29.5,19,24.1,0,0,0,21.2,39.6,208
26-06-2000,31.2,19.4,25.4,0,0,0,22.6,44.6,206
27-06-2000,32.4,21.1,27.3,0,0,0,9.4,23.8,219
28-06-2000,34.1,23.6,28.8,0,0,0,19.6,40.3,200
29-06-2000,26.8,21.2,22.5,4.4,4.4,0,20.5,40.7,167
30-06-2000,29.1,19.6,24.5,0.8,0.8,0,18.4,40,215
01-07-2000,31.3,20.9,25.8,0,0,0,13.3,44.3,191
02-07-2000,34.4,22.9,28.7,0,0,0,23.9,44.3,194
03-07-2000,33.2,23.5,28.2,0,0,0,24.8,47.5,205
04-07-2000,33,23.9,28,0.3,0.3,0,23.5,46.1,209
05-07-2000,34.4,22.6,28.3,0.7,0.7,0,14.6,31.7,322
06-07-2000,33.1,21.1,27.7,0,0,0,14.5,31.3,24
07-07-2000,34,21.8,28.4,0,0,0,14.3,29.5,46
08-07-2000,35.5,23.4,29.9,0,0,0,21.3,39.2,188
09-07-2000,35.8,24.2,30,0,0,0,26.4,48.6,207
10-07-2000,34.5,24.2,29.2,0,0,0,26.8,51.1,208
11-07-2000,30.6,22.7,25.7,1,1,0,10.8,23.8,177
12-07-2000,34,22.2,28,0,0,0,23.3,38.9,268
13-07-2000,36.9,24.6,30,0,0,0,27.8,47.2,211
14-07-2000,35.9,24.1,29.5,0,0,0,30.2,56.2,199
15-07-2000,35,24.7,29.6,0,0,0,24.4,47.5,196
16-07-2000,29.6,22.2,24.8,41.4,41.4,0,24.1,48.2,194
17-07-2000,28.2,23.3,25.2,3.1,3.1,0,22.8,47.2,198
18-07-2000,28.8,23.9,26,0.4,0.4,0,16.2,34.6,196
19-07-2000,30.9,24.8,27.6,0,0,0,27.5,51.8,194
20-07-2000,29.3,25,27.1,3.3,3.3,0,33.4,61.9,203
21-07-2000,29.2,19.3,23.2,13.1,13.1,0,25.9,55.1,239
22-07-2000,29.1,18.9,24.3,0,0,0,25,48.2,282
23-07-2000,28.6,18.8,24.1,0,0,0,16.5,34.2,308
24-07-2000,26.9,18.3,22.8,0,0,0,15.2,34.6,20
25-07-2000,29.9,21.7,25.2,0.3,0.3,0,17.9,34.6,185
26-07-2000,26.3,21.4,23.1,15.2,15.2,0,21.6,52.6,163
27-07-2000,23.5,22.1,22.7,31.3,31.3,0,28,67.3,185
28-07-2000,28,22.4,24.4,1.8,1.8,0,23.7,47.2,206
29-07-2000,27,18.3,22.3,18.1,18.1,0,26.8,47.2,189
30-07-2000,27.1,18.4,22.5,0,0,0,16.6,33.1,228
31-07-2000,28.5,18.7,23.7,0,0,0,8.5,20.5,10
01-08-2000,28.4,19.2,24.2,7.8,7.8,0,12.6,19.1,115
02-08-2000,29.1,20.4,24,5.7,5.7,0,10.4,27.4,158
03-08-2000,30.2,21.6,25.6,2.5,2.5,0,9,20.5,173
04-08-2000,28.9,21.3,25,4.4,4.4,0,12.6,26.6,135
05-08-2000,29.9,22.2,26.1,0,0,0,15,29.9,192
06-08-2000,29.3,21.7,25.4,1,1,0,14.6,33.8,183
07-08-2000,30,22.2,25.9,0,0,0,12.3,28.4,187
08-08-2000,29.7,23.5,26.4,5.4,5.4,0,13,28.4,181
09-08-2000,24.9,23.4,24,40,40,0,24.4,47.5,186
10-08-2000,28.3,22.7,24.6,6.9,6.9,0,16.7,33.5,217
11-08-2000,28.6,22.3,24.7,2.2,2.2,0,7.4,15.1,161
12-08-2000,29.4,23.5,25.9,1.4,1.4,0,17.9,33.5,187
13-08-2000,28.8,22.8,25.4,1.8,1.8,0,24.1,40.7,204
14-08-2000,30.1,24.5,26.6,0,0,0,23.9,46.8,202
15-08-2000,30.4,23.3,26,0.5,0.5,0,20.8,43.9,196
16-08-2000,30.3,22.1,25.8,5,5,0,21.8,41.4,199
17-08-2000,29.2,19.9,24.5,0,0,0,11,22.7,30
18-08-2000,28,18.4,23.2,0,0,0,13.3,24.8,52
19-08-2000,27.5,20,23.7,0.1,0.1,0,21.6,40.3,17
20-08-2000,25.9,19.3,22.3,0.1,0.1,0,27.1,50,12
21-08-2000,26.3,18.7,22.6,0.2,0.2,0,26.8,47.5,356
22-08-2000,27.5,18.9,23.5,4.9,4.9,0,20.7,37.1,200
23-08-2000,23.5,18.9,20.8,17.3,17.3,0,23.9,50,198
24-08-2000,28.5,19.7,23.4,0,0,0,14.8,32.8,231
25-08-2000,28.8,18.3,23,5,5,0,15.1,33.1,228
26-08-2000,25.8,17.2,21.2,0,0,0,16.5,32,25
27-08-2000,26.5,17.2,21.8,0,0,0,19.6,37.1,14
28-08-2000,25.9,19.4,22.3,4.6,4.6,0,12.1,25.2,28
29-08-2000,27,20.9,23.6,0.1,0.1,0,19.6,34.9,189
30-08-2000,28.2,21.2,24.4,3.2,3.2,0,19.4,37.4,193
31-08-2000,26.3,21.8,23.7,2.8,2.8,0,24.1,43.6,21
01-09-2000,28.3,19.5,23.9,0,0,0,28.1,52.6,352
02-09-2000,28.1,19.7,24,0.7,0.7,0,10.1,23.4,38
03-09-2000,30.1,21.5,25.3,0,0,0,13,25.9,185
04-09-2000,28.9,14.8,19.4,10.9,10.9,0,28.8,53.3,331
05-09-2000,20.9,11.5,16,0.2,0.2,0,16.3,31.7,354
06-09-2000,21.3,11.5,16.1,0,0,0,13.8,29.9,263
07-09-2000,24.9,14.3,19.1,0,0,0,20.3,37.8,199
08-09-2000,26.1,14.8,19.9,0.5,0.5,0,20.4,39.6,196
09-09-2000,22.4,10.8,17.3,0.1,0.1,0,10.8,36.4,282
10-09-2000,24.4,14,19.1,0,0,0,11.2,23.4,99
11-09-2000,25.7,12.9,19.3,0,0,0,15.7,29.9,58
12-09-2000,24.9,12.5,18.6,0,0,0,14.2,29.5,53
13-09-2000,25.6,12.7,19.4,0,0,0,10.9,23.4,40
14-09-2000,25.2,12.5,19.1,0,0,0,13.9,28.4,32
15-09-2000,23.7,13.6,18.5,0,0,0,16.3,34.2,32
16-09-2000,21.6,14.7,18.5,0,0,0,21.7,41.4,1
17-09-2000,20.4,8.2,14.3,0,0,0,26.4,49,343
18-09-2000,23,15,18.1,0,0,0,22,41,182
19-09-2000,28,18.9,22.8,0,0,0,32.9,61.9,204
20-09-2000,25.2,16.4,20.2,2.8,2.8,0,9.8,26.3,53
21-09-2000,26.8,16.5,21.1,0,0,0,13.3,23,172
22-09-2000,25.1,17.3,20.9,0,0,0,24.4,37.8,191
23-09-2000,21.8,7.7,14.9,17.4,17.4,0,24.9,51.1,263
24-09-2000,20.7,10.2,15.1,0,0,0,12.4,21.2,212
25-09-2000,23.5,9.6,16.2,0,0,0,16.1,31,300
26-09-2000,24.1,11.1,17.3,0,0,0,9.4,16.9,167
27-09-2000,24.6,14.9,18.9,0,0,0,10.4,19.8,180
28-09-2000,19.4,13.4,16.1,3.1,3.1,0,14.1,26.3,142
29-09-2000,20.5,11.2,16.1,0.6,0.6,0,13,29.5,262
30-09-2000,20.3,10.5,15,0,0,0,14,28.1,353
01-10-2000,22.8,8.2,15.7,1.1,1.1,0,19.7,43.6,266
02-10-2000,17.4,7,11.9,0,0,0,19.3,36.7,327
03-10-2000,17.5,8.1,12.5,1.8,1.8,0,9.7,24.1,224
04-10-2000,15.2,6.7,10.6,3.1,3.1,0,9.9,23.4,273
05-10-2000,17.9,9.8,13.1,4.5,4.5,0,14.3,28.4,160
06-10-2000,17.8,11.2,15.6,4.8,4.8,0,30.4,55.8,171
07-10-2000,19.4,11.7,16.4,15,15,0,31.1,69.5,229
08-10-2000,15.9,3.9,10.7,0,0,0,16.9,35.6,339
09-10-2000,15.9,5.6,10.2,0,0,0,9.7,15.1,85
10-10-2000,16.9,5.6,11.7,0,0,0,26.2,47.2,297
11-10-2000,9.6,0.9,5.6,0,0,0,25.1,47.5,317
12-10-2000,8.9,0,4.1,0,0,0,18.7,37.8,284
13-10-2000,10.7,1.1,5.7,0,0,0,17.7,36,239
14-10-2000,13.5,0.9,7.2,0,0,0,21.2,40.3,288
15-10-2000,7.3,-0.2,2.7,0,0,0,22.6,37.4,232
16-10-2000,15.3,3.2,11,0,0,0,32.9,60.1,211
17-10-2000,10,-3.6,3.2,0,0,0,31.8,58.7,351
18-10-2000,8.7,0.1,6.3,0,0,0,28.6,50.8,190
19-10-2000,12.8,-0.5,8,4.9,4.9,0,29.1,54,241
20-10-2000,9.7,3.1,6.1,0,0,0,21.5,38.9,231
21-10-2000,11.2,-0.8,5.3,0,0,0,19.3,37.4,266
22-10-2000,14.1,3.9,9.8,4.7,4.7,0,22.7,40.7,186
23-10-2000,14.4,9.2,12.1,0,0,0,23,38.9,192
24-10-2000,16.3,-1.4,8,0.4,0.4,0,23.1,42.1,302
25-10-2000,7.4,-2.9,2.2,0,0,0,16.9,31,301
26-10-2000,5.3,-3,0.7,0,0,0,14.7,29.5,268
27-10-2000,9.1,0.6,3.8,0,0,0,8.7,21.6,216
28-10-2000,10.2,-3.2,3.4,0,0,0,13.5,27.4,318
29-10-2000,7.8,-1.4,2,0,0,0,16.8,27.4,230
30-10-2000,12.8,2,6.7,0,0,0,28.2,51.5,234
31-10-2000,8.5,-2.5,2.7,0,0,0,13,27.7,250
01-11-2000,11.2,0.6,5.4,0,0,0,18.8,32.4,192
02-11-2000,14.5,1.4,6.7,0,0,0,15.9,28.8,213
03-11-2000,15.5,4.9,11,6.2,6.2,0,28.5,54.7,194
04-11-2000,11.4,1.2,5.4,4,4,0,27.8,50.4,247
05-11-2000,10.5,3.2,7.9,0.5,0.5,0,23.7,38.2,200
06-11-2000,10.3,-3.3,4,0,0,0,22.1,36.4,296
07-11-2000,-0.3,-7.1,-3.9,0,0,0,28.4,52.9,299
08-11-2000,-1.7,-5.6,-3.8,0,0,0,11.5,27.4,265
09-11-2000,-1.7,-8,-4.8,0,0,0,14.7,26.6,326
10-11-2000,-1.8,-8.4,-5.6,0,0,0,15.6,33.5,280
11-11-2000,1.7,-6.6,-3,0,0,0,20.7,38.9,225
12-11-2000,3.1,-4.2,-1.4,0,0,0,19.2,33.8,210
13-11-2000,6.9,-2.7,2.3,0,0,0,22.2,39.2,209
14-11-2000,7.6,-5.7,0.5,0,0,0,18.6,35.6,314
15-11-2000,-1.6,-6.1,-4.4,0,0,0,22,42.5,13
16-11-2000,-1.3,-7.1,-4.2,0,0,0,14.3,27.7,18
17-11-2000,-2.3,-9,-6.2,0,0,0,16,32.8,319
18-11-2000,-0.1,-7.6,-3.7,0.8,0,0.56,10.7,19.8,138
19-11-2000,-0.7,-8.5,-3.8,8.6,0,6.09,21.1,36.4,0
20-11-2000,-7.5,-16.3,-11.9,0,0,0,19.2,34.9,323
21-11-2000,-5.2,-15.2,-11.2,0.2,0,0.42,25.6,42.1,181
22-11-2000,3.2,-13.3,-3.6,1.5,0.9,0.42,31.7,54.7,244
23-11-2000,-6.8,-14.4,-10.5,0,0,0,10.6,15.1,40
24-11-2000,-4.7,-13.6,-8.8,0.8,0.2,0.42,11.3,24.5,52
25-11-2000,-1.1,-20.1,-10.2,4.2,0.6,2.52,21,36.7,342
26-11-2000,-11.5,-19.3,-14.7,0,0,0,11.7,18,253
27-11-2000,-11.3,-19.6,-16,0,0,0,9.4,17.3,356
28-11-2000,-3.7,-19.5,-9.9,0,0,0,21.9,36.7,202
29-11-2000,-7.3,-21.2,-13,0,0,0,17.5,31,9
30-11-2000,-11.1,-20.7,-14.4,0,0,0,12.6,20.9,178
01-12-2000,1.4,-12.7,-2.2,0,0,0,22.2,40,205
02-12-2000,-2.2,-14.9,-8,0,0,0,22.5,43.9,318
03-12-2000,-3.5,-14.4,-9,0,0,0,24.1,41.4,192
04-12-2000,4.1,-20,-10,0,0,0,32.9,60.8,303
05-12-2000,-10.6,-18.1,-15.3,0,0,0,13.7,24.8,187
06-12-2000,-3.2,-17,-9.3,0,0,0.07,15.8,28.4,349
07-12-2000,-7.7,-15.9,-11.7,0,0,0,15.6,27.7,180
08-12-2000,-2.3,-13.3,-9,0,0,0,16.5,29.9,355
09-12-2000,-7.4,-18.3,-12.1,0,0,0,20.4,38.9,318
10-12-2000,-11.1,-18.3,-15.6,0,0,0,21.7,42.1,305
11-12-2000,-11.7,-21.4,-17.4,0,0,0,22.8,43.6,277
12-12-2000,-6.6,-19.6,-12.5,0,0,0,15.1,29.5,243
13-12-2000,-4.2,-16.2,-12.1,0,0,0,11.2,24.5,297
14-12-2000,-4.6,-14.9,-8.1,0,0,0,22.6,39.2,206
15-12-2000,-4.5,-16.9,-10.2,0,0,0,25.4,46.8,301
16-12-2000,-6.3,-13.4,-9.9,0,0,0,18,34.2,199
17-12-2000,0.4,-11.8,-5.9,5.9,0,4.2,23.5,42.1,163
18-12-2000,0.8,-18.7,-10.1,4,0.6,2.45,26.6,47.2,322
19-12-2000,-5.8,-17.5,-10.9,0,0,0.21,22.1,38.9,200
20-12-2000,-7.1,-17.9,-12,0,0,0,19.2,35.6,291
21-12-2000,-7.4,-13.4,-10.4,1.2,0,1.19,18.9,32.4,19
22-12-2000,-12.6,-22.8,-17.5,0.7,0,0.56,20.7,40.3,359
23-12-2000,-14.5,-24.2,-19.3,0,0,0,14.4,27.4,353
24-12-2000,-17.3,-28,-22.8,0,0,0,12.5,22.3,328
25-12-2000,-18.6,-26.7,-23.4,0,0,0,12.3,23.4,348
26-12-2000,-19.3,-25.7,-20.8,0,0,0.35,11.6,20.5,47
27-12-2000,-16.8,-23.5,-20.4,0,0,0,11.9,22.7,322
28-12-2000,-9.8,-23.4,-17.4,0,0,0.35,16.7,28.8,180
29-12-2000,-1.4,-9.2,-5.4,2.5,0,2.1,23.4,41.8,220
30-12-2000,-6.6,-25.3,-18.8,0.1,0,0.07,21.9,40.3,318
31-12-2000,-18.1,-25.3,-22.1,0.2,0,0.21,12.8,19.8,81
01-01-2001,-9,-25.1,-16.5,4.4,0,3.15,19.9,38.9,316
02-01-2001,-19.5,-26.8,-23.9,0,0,0,15.4,28.1,277
03-01-2001,-18.1,-29.1,-24.9,0,0,0,15.3,28.1,292
04-01-2001,-21,-28.8,-25.4,0,0,0,10.5,16.2,241
05-01-2001,-20.7,-31.3,-26.7,0,0,0,10.6,14,16
06-01-2001,-12.5,-29.4,-16.7,0.6,0,0.56,10.5,16.6,50
07-01-2001,-10,-16.5,-13.2,1.2,0,0.84,18.4,31,358
08-01-2001,-12.9,-22.1,-15.3,1,0,1.19,20.6,33.8,340
09-01-2001,-19.9,-31.4,-25.8,0,0,0,13.3,23.4,316
10-01-2001,-24.1,-35.4,-29.7,0,0,0,12.6,23,312
11-01-2001,-25.7,-34.9,-30.9,0,0,0,14.6,24.8,272
12-01-2001,-25,-37.2,-31.9,0,0,0,10.7,16.9,338
13-01-2001,-26.1,-36.8,-31.6,0,0,0,12.6,23.4,318
14-01-2001,-24.9,-34.7,-30.5,0,0,0,13.6,25.9,309
15-01-2001,-23.3,-32.6,-29.3,0,0,0,12.6,16.9,249
16-01-2001,-20.2,-31.6,-27,0,0,0,12.1,19.4,197
17-01-2001,-11.3,-26.2,-18.9,0,0,0,16.6,28.4,335
18-01-2001,-20.1,-26.5,-22.2,0,0,0,16.6,28.8,14
19-01-2001,-16.2,-27,-21.8,0,0,0,10.3,20.9,337
20-01-2001,-15.3,-28.1,-22.6,0,0,0,9.7,16.2,17
21-01-2001,-15.8,-27.5,-22.2,0,0,0,10.9,20.5,336
22-01-2001,-14.2,-27.9,-21.2,0,0,0,7.6,15.5,340
23-01-2001,-14.7,-27.3,-18.4,0.3,0,0.28,7.4,13,59
24-01-2001,-7.3,-22.4,-14.7,0.2,0,0.21,12.8,26.3,296
25-01-2001,-11.9,-23.3,-18.6,0,0,0,14.5,22.7,20
26-01-2001,-9.3,-21.5,-13.3,0,0,0,13,21.6,345
27-01-2001,-9.5,-22,-14.1,0,0,0,16.4,31,316
28-01-2001,-9.8,-22.5,-18,0,0,0,11.5,20.2,233
29-01-2001,-8,-22.1,-16.7,0,0,0,12.7,22,288
30-01-2001,-3.9,-21.9,-10.8,0.7,0,0.63,30.1,51.8,186
31-01-2001,-4.4,-21.2,-13,0,0,0,23.8,44.6,316
01-02-2001,-11.9,-22.3,-18.1,0.4,0,0.49,15.1,27.4,299
02-02-2001,-18.1,-33.6,-24.6,0.1,0,0.14,17.4,32.4,343
03-02-2001,-21.4,-33,-26.4,0,0,0,14.2,24.1,16
04-02-2001,-18.8,-26.8,-23.2,0,0,0.28,17.6,32.8,16
05-02-2001,-18,-27.9,-23.2,0,0,0,17.5,32,2
06-02-2001,-18.9,-32.1,-25.4,0,0,0,14.8,26.6,336
07-02-2001,-15.3,-28.8,-22.4,0,0,0,11.9,20.2,210
08-02-2001,-7.6,-23.8,-16,0,0,0,11.8,21.2,257
09-02-2001,-7.7,-22.7,-14.8,0,0,0,23.3,35.3,296
10-02-2001,-14,-28.3,-21.2,0,0,0,16.5,29.9,298
11-02-2001,-14.9,-27.7,-21.8,0,0,0,14.2,29.2,270
12-02-2001,-9.8,-25.3,-18.4,0,0,0,12.6,18,280
